row,col,x,y,year,gmm_full_k3,gmm_full_k4,gmm_full_k5,gmm_full_k6,gmm_full_k7,gmm_full_k8,gmm_full_k9,gmm_full_k10,gmm_full_k11,gmm_full_k12,gmm_full_k13,gmm_full_k14,gmm_full_k15,gmm_full_k16,gmm_full_k17,gmm_full_k18,gmm_full_k19,gmm_full_k20,gmm_diag_k3,gmm_diag_k4,gmm_diag_k5,gmm_diag_k6,gmm_diag_k7,gmm_diag_k8,gmm_diag_k9,gmm_diag_k10,gmm_diag_k11,gmm_diag_k12,gmm_diag_k13,gmm_diag_k14,gmm_diag_k15,gmm_diag_k16,gmm_diag_k17,gmm_diag_k18,gmm_diag_k19,gmm_diag_k20
1363,1568,599935.5,3512626.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,13,9,11,15,1,0,4,5,1,4,0,5,3,0,9,12,5,0,1,9,2,3
1374,1600,600031.5,3512593.5,2023,1,2,0,0,6,0,2,9,5,11,1,3,9,3,3,9,11,15,0,0,4,5,1,4,0,5,3,9,12,5,4,11,9,14,9,1
1354,1639,600148.5,3512653.5,2023,0,3,4,3,3,1,8,9,10,2,5,9,12,9,13,17,5,14,1,1,0,3,5,7,8,0,5,6,0,9,2,8,14,9,13,3
1367,1664,600223.5,3512614.5,2023,1,0,0,4,6,0,2,9,10,11,1,3,9,12,13,17,11,15,0,0,4,5,1,4,0,5,3,9,12,12,4,8,14,9,9,3
1358,1701,600334.5,3512641.5,2023,0,0,0,4,3,6,8,9,10,2,5,9,12,9,13,17,5,14,1,1,4,5,6,7,8,8,5,6,0,0,2,8,14,9,13,3
1364,1732,600427.5,3512623.5,2023,0,3,4,3,3,6,8,1,10,10,7,7,1,9,13,17,5,14,1,0,4,5,6,7,8,8,5,6,0,0,2,8,14,9,13,3
1373,1766,600529.5,3512596.5,2023,0,3,4,3,3,1,3,6,10,2,5,9,12,9,10,17,5,14,1,1,0,3,5,7,8,0,5,6,0,9,2,8,14,9,13,15
1362,1795,600616.5,3512629.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,13,17,5,14,1,1,0,5,6,6,7,0,8,10,7,9,12,8,12,13,14,17
1355,1815,600676.5,3512650.5,2023,1,0,0,4,6,0,2,9,7,11,1,3,9,12,3,17,11,15,1,0,4,5,6,6,7,0,8,9,12,9,4,8,9,13,14,1
1369,1849,600778.5,3512608.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,15,0,0,4,4,1,4,0,5,3,9,12,5,4,15,1,9,9,3
1373,1888,600895.5,3512596.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,11,15,9
1366,1899,600928.5,3512617.5,2023,1,2,1,0,6,0,5,9,5,6,12,11,10,3,16,3,3,15,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,9,2,18
1374,1947,601072.5,3512593.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,0,9,12,5,15,1,10,13,3
1379,1967,601132.5,3512578.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
1366,1983,601180.5,3512617.5,2023,1,2,1,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1368,2028,601315.5,3512611.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,4,0,5,3,0,9,12,5,0,5,0,2,18
1376,2069,601438.5,3512587.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,0,5,3,0,9,12,5,0,5,0,2,18
1352,2099,601528.5,3512659.5,2023,1,2,0,4,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,10
1358,2114,601573.5,3512641.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
1356,2141,601654.5,3512647.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,0,9,12,5,15,1,10,2,3
1354,2186,601789.5,3512653.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1378,2215,601876.5,3512581.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
1354,2223,601900.5,3512653.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,0,9,12,5,15,1,10,4,16
1359,2265,602026.5,3512638.5,2023,0,0,0,4,4,4,2,3,4,7,3,0,14,4,0,8,10,12,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,0,15,18
1368,2309,602158.5,3512611.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1353,2310,602161.5,3512656.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,4,0,5,3,0,9,12,5,0,5,0,2,10
1377,2368,602335.5,3512584.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,4,10
1363,2385,602386.5,3512626.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,0,4,5,6,7,8,8,5,6,0,11,2,13,10,11,16,18
1354,2410,602461.5,3512653.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1360,2432,602527.5,3512635.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1356,2479,602668.5,3512647.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1377,2492,602707.5,3512584.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1351,2528,602815.5,3512662.5,2023,1,2,1,0,6,0,5,9,5,6,5,11,10,3,13,10,6,15,1,0,4,5,6,6,7,7,8,9,12,11,4,8,9,13,14,18
1373,2556,602899.5,3512596.5,2023,0,3,4,3,3,1,8,6,10,2,9,9,5,9,12,0,5,4,1,1,0,3,5,5,4,0,7,3,3,9,12,8,12,12,12,17
1370,2585,602986.5,3512605.5,2023,0,3,4,3,3,1,3,6,10,2,9,9,5,8,12,0,15,4,1,1,0,3,5,5,4,0,7,3,3,9,8,4,3,12,12,15
1370,2635,603136.5,3512605.5,2023,1,0,0,4,1,2,2,3,7,11,1,0,9,12,3,5,10,7,0,0,4,5,6,6,7,7,8,9,7,11,12,14,9,13,14,1
1358,2658,603205.5,3512641.5,2023,1,0,0,4,4,4,2,3,7,11,3,0,14,4,3,8,10,7,1,0,4,5,6,6,7,7,8,10,7,11,12,14,9,13,14,17
1377,2681,603274.5,3512584.5,2023,1,0,0,4,4,6,2,3,7,11,1,0,14,12,3,9,10,7,1,0,4,5,6,6,7,7,8,10,7,11,12,14,9,13,14,18
1350,2711,603364.5,3512665.5,2023,1,2,1,0,6,0,5,4,9,11,1,3,9,3,3,10,6,6,0,0,4,5,0,6,7,7,10,9,12,5,4,11,9,14,14,1
1350,2751,603484.5,3512665.5,2023,0,0,4,5,4,6,8,1,0,10,7,7,1,0,4,11,5,19,1,1,0,3,5,5,4,8,7,3,3,0,8,8,14,9,13,15
1357,2785,603586.5,3512644.5,2023,0,3,4,3,3,1,3,6,10,10,9,7,5,8,12,0,15,4,1,1,0,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
1365,2819,603688.5,3512620.5,2023,0,0,0,4,4,6,8,9,10,2,5,9,12,9,13,17,5,15,1,1,0,3,6,7,8,8,5,6,0,0,2,8,10,11,15,9
1379,2837,603742.5,3512578.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,7,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
1354,2872,603847.5,3512653.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,15
1351,2909,603958.5,3512662.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
1359,2937,604042.5,3512638.5,2023,0,0,0,4,4,6,8,1,10,2,5,7,12,9,13,17,5,15,1,1,0,3,5,7,8,8,5,6,0,0,2,8,14,9,13,3
1373,2944,604063.5,3512596.5,2023,0,0,0,4,4,6,8,1,10,2,5,7,1,9,13,17,5,15,1,1,0,3,5,7,8,8,5,6,0,0,2,8,14,9,13,3
1365,2982,604177.5,3512620.5,2023,0,3,4,3,3,1,3,6,10,2,9,9,5,8,10,12,15,14,1,1,0,3,5,5,4,0,7,3,3,9,8,8,3,12,12,15
1359,3003,604240.5,3512638.5,2023,0,0,0,4,4,6,8,9,10,2,5,9,12,9,12,17,5,14,1,1,0,3,6,7,8,0,5,6,0,9,12,8,12,12,12,17
1377,3041,604354.5,3512584.5,2023,1,0,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,0,4,5,6,6,7,0,8,9,12,11,4,8,9,13,14,18
1370,3071,604444.5,3512605.5,2023,0,0,4,3,3,6,8,1,10,2,5,9,12,9,13,17,5,14,1,0,4,5,6,7,7,0,8,9,0,9,12,8,12,13,14,18
1350,3094,604513.5,3512665.5,2023,1,0,0,4,6,6,2,9,7,11,1,3,9,12,3,17,11,15,1,1,4,5,6,6,7,0,8,10,7,9,12,3,12,8,16,17
1364,3149,604678.5,3512623.5,2023,0,0,2,3,4,6,8,1,0,10,7,7,1,0,12,0,8,4,1,1,4,5,6,6,7,7,8,10,7,6,12,3,4,8,16,17
1372,3155,604696.5,3512599.5,2023,1,0,0,4,4,6,2,1,0,10,7,7,1,0,4,11,10,19,1,0,4,5,6,7,7,7,8,6,7,11,12,13,12,13,16,18
1371,3207,604852.5,3512602.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,16,12,1,0,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
1359,3238,604945.5,3512638.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,16,12,1,0,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
1360,3241,604954.5,3512635.5,2023,1,0,0,4,1,4,6,3,4,7,3,0,14,4,0,8,8,4,1,0,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
1379,3278,605065.5,3512578.5,2023,0,3,4,4,4,6,8,9,10,2,5,9,12,9,12,0,5,14,1,1,0,3,5,5,8,0,5,6,0,9,2,8,12,12,12,15
1359,3326,605209.5,3512638.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
1357,3330,605221.5,3512644.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,9,13,17,6,15,1,0,4,5,6,7,7,0,8,9,12,9,4,8,9,13,14,18
1386,10,595261.5,3512557.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,8,9,13,1,15,1,10,4,16
1390,37,595342.5,3512545.5,2023,1,2,1,0,0,5,7,8,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1388,85,595486.5,3512551.5,2023,1,2,1,0,0,5,7,8,8,6,12,11,10,11,6,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1404,100,595531.5,3512503.5,2023,1,2,1,0,6,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1393,131,595624.5,3512536.5,2023,1,2,1,2,6,0,5,4,5,6,12,11,11,3,16,3,11,3,0,0,4,4,1,4,0,5,0,8,4,13,1,15,1,10,4,16
1384,151,595684.5,3512563.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1384,188,595795.5,3512563.5,2023,1,2,0,2,1,0,0,0,9,11,1,10,9,14,3,10,18,6,0,2,3,0,0,6,1,3,10,9,12,5,4,11,9,6,9,1
1383,217,595882.5,3512566.5,2023,0,0,2,5,4,6,8,5,1,0,8,12,0,14,7,13,18,18,2,1,3,1,4,0,5,4,9,10,5,6,10,3,12,4,7,14
1386,258,596005.5,3512557.5,2023,0,0,2,5,2,4,6,5,4,8,8,12,0,10,7,13,7,18,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
1387,298,596125.5,3512554.5,2023,1,2,1,2,6,0,5,4,9,1,11,10,11,6,1,10,13,6,0,0,4,5,1,6,0,3,10,9,12,5,4,11,9,14,9,1
1382,313,596170.5,3512569.5,2023,1,2,0,4,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,9,2,3
1381,337,596242.5,3512572.5,2023,1,2,0,4,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
1398,381,596374.5,3512521.5,2023,1,2,1,0,6,0,5,4,9,1,12,10,11,6,8,3,13,3,0,0,4,5,1,4,0,5,3,0,9,12,5,14,9,14,17,1
1397,414,596473.5,3512524.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,5,10,7,0,0,4,5,6,6,7,7,8,9,12,11,4,11,9,13,14,1
1402,429,596518.5,3512509.5,2023,1,0,0,2,1,0,0,0,7,11,1,10,0,14,7,10,18,6,0,2,3,0,0,1,1,3,6,9,12,5,4,11,15,6,5,7
1399,479,596668.5,3512518.5,2023,1,0,2,2,1,2,6,0,1,0,6,12,0,14,7,5,18,18,0,2,3,1,4,0,6,1,9,2,5,3,10,9,15,4,5,14
1391,487,596692.5,3512542.5,2023,1,0,2,2,4,4,6,5,4,7,3,0,7,14,0,5,18,7,0,2,3,0,0,6,7,7,6,9,5,3,10,11,15,6,5,14
1393,515,596776.5,3512536.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,1,10,13,5,0,2,3,0,0,1,6,1,6,2,10,1,6,6,7,7,0,13
1389,556,596899.5,3512548.5,2023,1,2,0,2,1,2,0,0,9,1,6,8,6,6,1,10,13,6,0,2,1,0,0,2,1,3,10,11,10,1,11,1,7,7,10,13
1404,580,596971.5,3512503.5,2023,1,2,1,0,6,0,5,4,9,1,1,10,11,6,1,9,13,13,0,2,1,4,1,2,1,3,10,11,4,4,11,1,0,1,10,19
1399,609,597058.5,3512518.5,2023,1,0,0,2,1,2,0,0,1,0,6,12,0,14,7,10,18,6,0,2,3,0,0,1,6,1,6,2,5,3,10,6,15,7,5,14
1388,642,597157.5,3512551.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,1,10,6,15,0,2,1,4,2,2,1,3,10,9,12,5,4,11,16,6,9,7
1399,661,597214.5,3512518.5,2023,0,0,2,2,1,4,6,5,4,7,3,0,14,10,0,5,16,0,0,2,3,1,0,6,7,7,6,4,5,6,10,3,4,7,0,14
1381,715,597376.5,3512572.5,2023,0,0,2,5,1,4,6,5,4,7,3,0,7,10,0,5,16,0,0,2,3,1,0,6,7,7,8,4,5,6,10,3,15,13,14,14
1392,743,597460.5,3512539.5,2023,1,2,1,0,6,0,5,4,5,11,1,3,9,3,3,9,11,13,0,0,4,4,1,4,0,5,3,0,9,12,5,15,1,10,2,3
1384,763,597520.5,3512563.5,2023,1,2,1,0,6,0,2,9,7,11,1,3,9,12,3,9,11,15,0,0,1,4,1,4,0,5,10,8,12,5,4,11,16,9,9,3
1391,796,597619.5,3512542.5,2023,1,0,0,4,4,6,8,9,10,2,5,9,12,9,13,17,6,15,0,0,4,5,6,6,7,0,8,9,12,5,4,11,9,13,14,1
1392,819,597688.5,3512539.5,2023,1,2,1,2,1,2,0,9,9,1,11,10,11,6,8,1,13,5,0,0,4,5,0,6,7,7,8,9,7,11,9,14,9,13,14,1
1393,851,597784.5,3512536.5,2023,1,2,0,2,6,2,0,0,1,0,6,8,6,14,13,10,6,6,0,2,3,0,0,6,1,3,10,9,12,5,4,11,16,6,9,7
1405,870,597841.5,3512500.5,2023,1,2,0,2,1,0,2,3,9,1,11,10,11,6,8,1,0,5,0,0,4,5,0,6,7,7,8,4,7,11,9,14,9,13,16,4
1393,926,598009.5,3512536.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,7,0,8,3,0,9,12,5,0,5,9,2,3
1396,948,598075.5,3512527.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,10
1395,980,598171.5,3512530.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,11,3,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
1406,993,598210.5,3512497.5,2023,1,0,0,4,1,4,2,3,7,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
1388,1030,598321.5,3512551.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
1398,1068,598435.5,3512521.5,2023,1,0,0,4,4,0,2,3,7,11,1,0,14,12,3,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,9,8,16,4
1396,1093,598510.5,3512527.5,2023,1,2,0,0,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1405,1129,598618.5,3512500.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1390,1149,598678.5,3512545.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1380,1186,598789.5,3512575.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1409,1226,598909.5,3512488.5,2023,1,2,1,0,6,0,5,4,9,6,12,11,10,3,16,3,13,3,0,2,1,4,0,6,1,3,10,4,10,1,9,14,7,14,17,4
1389,1255,598996.5,3512548.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1403,1282,599077.5,3512506.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,1,0,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
1380,1299,599128.5,3512575.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,16,4
1393,1320,599191.5,3512536.5,2023,0,3,4,3,3,2,8,9,10,2,5,9,12,9,13,17,5,14,1,1,4,3,5,7,8,0,5,6,0,9,2,8,14,9,13,3
1397,1359,599308.5,3512524.5,2023,1,0,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,0,0,4,5,1,6,7,7,10,9,12,5,4,11,9,13,9,1
1403,1381,599374.5,3512506.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,13,1,15,1,14,17,1
1404,1434,599533.5,3512503.5,2023,1,2,0,0,6,0,2,4,5,11,1,3,9,3,3,9,11,15,0,0,4,5,1,4,0,5,3,9,9,12,5,0,9,0,14,18
1392,1448,599575.5,3512539.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,0,0,4,5,1,4,0,5,3,9,9,12,5,0,9,9,2,3
1403,1483,599680.5,3512506.5,2023,1,2,0,4,6,0,2,9,5,11,1,3,9,3,3,9,11,15,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1402,1529,599818.5,3512509.5,2023,1,0,0,4,6,6,2,9,10,2,5,3,12,9,13,17,11,15,1,0,4,5,6,7,8,8,5,6,0,0,2,8,14,9,15,3
1385,1534,599833.5,3512560.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,9,3,13,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,3
1393,1583,599980.5,3512536.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1408,1617,600082.5,3512491.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,5,6,0,0,2,13,5,11,15,18
1388,1635,600136.5,3512551.5,2023,1,2,0,0,6,0,5,4,5,6,1,3,9,3,16,9,11,15,0,0,4,5,1,4,0,5,3,9,12,5,4,11,9,9,9,3
1384,1656,600199.5,3512563.5,2023,1,2,1,2,6,0,5,9,5,6,5,8,12,14,13,10,6,6,0,2,1,0,0,6,1,3,10,9,12,5,4,11,16,6,9,7
1400,1694,600313.5,3512515.5,2023,1,2,1,4,4,6,8,9,10,2,5,9,12,9,13,17,6,7,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
1405,1731,600424.5,3512500.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,10
1388,1759,600508.5,3512551.5,2023,1,2,0,2,6,0,5,9,10,2,5,9,12,9,13,10,6,15,0,0,4,5,6,6,7,0,8,9,12,5,4,8,9,9,14,3
1402,1792,600607.5,3512509.5,2023,1,2,1,4,4,6,8,9,10,2,5,9,12,9,13,17,6,14,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
1399,1815,600676.5,3512518.5,2023,0,0,4,4,4,6,8,9,10,2,5,9,12,9,13,17,5,14,1,1,0,3,6,7,8,0,5,6,0,0,2,13,10,11,15,9
1393,1852,600787.5,3512536.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1391,1872,600847.5,3512542.5,2023,1,2,0,0,6,0,2,4,5,11,1,3,9,3,3,9,11,13,1,0,4,5,6,7,8,8,3,6,9,12,5,0,5,0,2,18
1381,1897,600922.5,3512572.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,3,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1396,1928,601015.5,3512527.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,0,2,10
1401,1964,601123.5,3512512.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
1391,1999,601228.5,3512542.5,2023,1,0,0,4,4,4,2,3,7,7,3,0,14,4,0,8,8,12,1,1,0,3,6,7,7,0,8,10,0,0,12,3,4,8,16,17
1409,2036,601339.5,3512488.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,9,3,16,9,3,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1385,2061,601414.5,3512560.5,2023,1,2,1,0,6,0,5,4,5,11,1,3,9,3,16,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
1406,2082,601477.5,3512497.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,3
1381,2119,601588.5,3512572.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,0,9,12,5,15,1,10,4,3
1406,2138,601645.5,3512497.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,0,4,5,1,7,8,8,3,9,9,12,5,8,14,9,2,3
1399,2172,601747.5,3512518.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1399,2213,601870.5,3512518.5,2023,1,2,1,0,6,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
1402,2238,601945.5,3512509.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1401,2254,601993.5,3512512.5,2023,1,2,0,4,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
1381,2304,602143.5,3512572.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,18
1405,2322,602197.5,3512500.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,1,10,4,16
1403,2367,602332.5,3512506.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
1408,2398,602425.5,3512491.5,2023,1,0,0,4,4,6,8,1,10,10,7,7,1,0,4,17,10,7,1,0,4,5,6,7,8,8,5,6,0,0,2,8,10,11,15,18
1408,2420,602491.5,3512491.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,7,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,9,2,18
1384,2430,602521.5,3512563.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,10,4,9,11,9,14,9,14,17,1
1386,2465,602626.5,3512557.5,2023,1,2,0,0,6,0,5,4,5,6,1,3,9,3,16,9,11,15,0,0,4,5,1,4,0,5,3,9,9,12,5,0,9,13,14,18
1386,2513,602770.5,3512557.5,2023,1,2,1,0,0,5,7,4,5,6,12,11,10,11,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
1404,2525,602806.5,3512503.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,8,4,13,1,15,0,14,4,16
1408,2563,602920.5,3512491.5,2023,1,0,2,2,1,4,6,5,4,7,3,12,0,14,7,5,18,6,0,2,3,1,0,6,7,7,6,10,5,6,10,3,15,13,7,14
1398,2595,603016.5,3512521.5,2023,1,2,0,2,6,0,5,4,7,11,1,0,9,12,3,10,6,6,0,0,4,5,0,6,7,7,8,9,7,11,9,14,9,13,14,1
1384,2638,603145.5,3512563.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,7,0,0,4,5,6,6,7,7,8,9,7,11,9,14,9,13,14,1
